State,County,County FIPS,Agency Name,Agency ORI9
 OH,ASHLAND ,005,FRANKLIN POLICE DEPARTMENT,OH0830100
 OH,ASHTABULA ,007,HAMILTON TWP POLICE DEPT,OH0831000
 OH,ATHENS ,009,HARVEYSBURG POLICE DEPARTMENT,OH0830200
 OH,AUGLAIZE ,011,LEBANON POLICE DEPARTMENT,OH0830300
 OH,BELMONT ,013,MAINEVILLE POLICE DEPARTMENT,OH0831100
 OH,BROWN ,015,MASON POLICE DEPARTMENT,OH0830400
 OH,BROWN COUNTY ,015,SOUTH LEBANON PD,OH0830600
 OH,BUTLER ,017,SPRINGBORO POLICE DEPARTMENT,OH0831400
 OH,CARROLL ,019,WARREN COUNTY SHERIFF'S OFFICE,OH0830000
 OH,CHAMPAIGN ,021,WAYNESVILLE POLICE DEPARTMENT,OH0831500
 OH,ADAMS ,001,BELPRE POLICE DEPARTMENT,OH0840100
 OH,ALLEN ,003,BEVERLY POLICE DEPARTMENT,OH0840400
 OH,ASHLAND ,005,LOWELL POLICE DEPT,OH0840500
 OH,ASHTABULA ,007,MARIETTA COLLEGE,OH0840800
 OH,ATHENS ,009,MARIETTA POLICE DEPARTMENT,OH0840200
 OH,AUGLAIZE ,011,NEW MATAMORAS PD,OH0840300
 OH,BELMONT ,013,WASHINGTON COUNTY SHERIFF'S OFFICE,OH0840000
 OH,ADAMS ,001,CRESTON POLICE DEPARTMENT,OH0850700
 OH,ALLEN ,003,DALTON POLICE DEPARTMENT,OH0850800
 OH,ASHLAND ,005,DOYLESTOWN POLICE DEPARTMENT,OH0850900
 OH,ASHTABULA ,007,MARSHALLVILLE POLICE DEPT,OH0851100
 OH,ATHENS ,009,MOUNT EATON POLICE DEPARTMENT,OH0851200
 OH,AUGLAIZE ,011,OHIO STATE UNIVERSITY POLICE DEPARTMENT - WOOSTER,OH0852000
 OH,BELMONT ,013,ORRVILLE POLICE DEPARTMENT,OH0850100
 OH,BROWN ,015,RITTMAN POLICE DEPARTMENT,OH0850200
 OH,BROWN COUNTY ,015,SHREVE POLICE DEPARTMENT,OH0851300
 OH,BUTLER ,017,SMITHVILLE POLICE DEPARTMENT,OH0851400
 OH,CARROLL ,019,WAYNE COUNTY SHERIFF'S OFFICE,OH0850000
 OH,CHAMPAIGN ,021,WEST SALEM POLICE DEPARTMENT,OH0851500
 OH,CLARK ,023,WOOSTER POLICE DEPARTMENT,OH0850300
 OH,ADAMS ,001,BRYAN POLICE DEPARTMENT,OH0860100
 OH,ALLEN ,003,EDGERTON POLICE DEPARTMENT,OH0860500
 OH,ASHLAND ,005,MONTPELIER POLICE DEPARTMENT,OH0860200
 OH,ASHTABULA ,007,PIONEER POLICE DEPARTMENT,OH0860700
 OH,ATHENS ,009,WEST UNITY POLICE DEPARTMENT,OH0860900
 OH,AUGLAIZE ,011,WILLIAMS COUNTY SHERIFF'S OFFICE,OH0860000
 OH,ADAMS ,001,BLOOMDALE POLICE DEPARTMENT,OH0870600
 OH,ALLEN ,003,BOWLING GREEN POLICE DIVISION,OH0870100
 OH,ASHLAND ,005,BOWLING GREEN STATE UNIVERSITY POLICE DEPT,OH0872700
 OH,ASHTABULA ,007,BRADNER POLICE DEPT,OH0870700
 OH,ATHENS ,009,GRAND RAPIDS PD,OH0871100
 OH,AUGLAIZE ,011,HASKINS POLICE DEPARTMENT,OH0871200
 OH,BELMONT ,013,LAKE TOWNSHIP POLICE DEPARTMENT,OH0873000
 OH,BROWN ,015,LUCKEY POLICE DEPARTMENT,OH0871500
 OH,BROWN COUNTY ,015,NORTH BALTIMORE POLICE DEPARTMENT,OH0870200
 OH,BUTLER ,017,NORTHWOOD POLICE DEPARTMENT,OH0871800
 OH,CARROLL ,019,PEMBERVILLE POLICE DEPARTMENT,OH0871900
 OH,CHAMPAIGN ,021,PERRYSBURG POLICE DEPARTMENT,OH0870300
 OH,CLARK ,023,PERRYSBURG TOWNSHIP POLICE DEPARTMENT,OH0872800
 OH,CLARK ,023,RISINGSUN POLICE DEPT,OH0872100
 OH,CLERMONT ,025,ROSSFORD POLICE DEPARTMENT,OH0870400
 OH,CLINTON ,027,WALBRIDGE POLICE DEPARTMENT,OH0872300
 OH,COLUMBIANA ,029,WAYNE POLICE DEPT,OH0872400
 OH,COSHOCTON ,031,WESTON PD,OH0872600
 OH,CRAWFORD ,033,WOOD COUNTY PARK DISTRICT POLICE,OH0873400
 OH,CUYAHOGA ,035,WOOD COUNTY SHERIFF'S OFFICE,OH0870000
 OH,ADAMS ,001,CAREY POLICE DEPARTMENT,OH0880100
 OH,ALLEN ,003,SYCAMORE POLICE DEPARTMENT,OH0880700
 OH,ASHLAND ,005,UPPER SANDUSKY POLICE DEPARTMENT,OH0880200
 OH,ASHTABULA ,007,WYANDOT COUNTY SHERIFF'S OFFICE,OH0880000
 OK,ADAIR ,001,ADAIR COUNTY SHERIFF'S OFFICE,OK0010000
 OK,ALFALFA ,003,STILWELL POLICE DEPARTMENT,OK0010100
 OK,ATOKA ,005,WATTS PD,OK0011000
 OK,BEAVER ,007,WESTVILLE POLICE DEPARTMENT,OK0010200
 OK,ADAIR ,001,ALFALFA COUNTY SHERIFF'S OFFICE,OK0020000
 OK,ALFALFA ,003,CHEROKEE POLICE DEPARTMENT,OK0020100
 OK,ATOKA ,005,HELENA POLICE DEPARTMENT,OK0020900
 OK,BEAVER ,007,JET PD,OK0021100
 OK,ADAIR ,001,ATOKA COUNTY SHERIFF'S OFFICE,OK0030000
 OK,ALFALFA ,003,ATOKA POLICE DEPARTMENT,OK0030100
 OK,ATOKA ,005,CANEY POLICE DEPARTMENT,OK0030200
 OK,BEAVER ,007,STRINGTOWN POLICE DEPARTMENT,OK0030800
 OK,BECKHAM ,009,TUSHKA POLICE DEPARTMENT,OK0030900
 OK,ADAIR ,001,BEAVER COUNTY SHERIFF'S OFFICE,OK0040000
 OK,ALFALFA ,003,BEAVER POLICE DEPARTMENT,OK0040200
 OK,ADAIR ,001,BECKHAM COUNTY SHERIFF'S OFFICE,OK0050000
 OK,ALFALFA ,003,ELK CITY POLICE DEPARTMENT,OK0050100
 OK,ATOKA ,005,ERICK POLICE DEPARTMENT,OK0050200
 OK,BEAVER ,007,SAYRE POLICE DEPARTMENT,OK0050300
 OK,ADAIR ,001,BLAINE COUNTY SHERIFF'S OFFICE,OK0060000
 OK,ALFALFA ,003,CANTON POLICE DEPARTMENT,OK0060200
 OK,ATOKA ,005,GEARY POLICE DEPARTMENT,OK0060500
 OK,BEAVER ,007,LONGDALE PD,OK0060900
 OK,BECKHAM ,009,OKEENE POLICE DEPARTMENT,OK0061000
 OK,BLAINE ,011,WATONGA POLICE DEPARTMENT,OK0060100
 OK,ADAIR ,001,ACHILLE POLICE DEPARTMENT,OK0070200
 OK,ALFALFA ,003,BOKCHITO POLICE DEPARTMENT,OK0070700
 OK,ATOKA ,005,BRYAN COUNTY SHERIFF'S OFFICE,OK0070000
 OK,BEAVER ,007,CADDO POLICE DEPARTMENT,OK0070900
 OK,BECKHAM ,009,CALERA POLICE DEPARTMENT,OK0071000
 OK,BLAINE ,011,COLBERT POLICE DEPARTMENT,OK0071300
 OK,BRYAN ,013,DURANT POLICE DEPARTMENT,OK0070100
 OK,BRYAN ,013,KENEFIC PD,OK0071700
 OK,CADDO ,015,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY PUBLIC SAFE,OK0072600
 OK,ADAIR ,001,CHOCTAW NATION TRIBAL POLICE DEPARTMENT,OKDI00600
 OK,ADAIR ,001,ANADARKO POLICE DEPARTMENT,OK0080100
 OK,ALFALFA ,003,APACHE POLICE DEPARTMENT,OK0080400
 OK,ATOKA ,005,CADDO COUNTY SHERIFF'S OFFICE,OK0080000
 OK,BEAVER ,007,CARNEGIE POLICE DEPARTMENT,OK0080800
 OK,BECKHAM ,009,FORT COBB POLICE DEPARTMENT,OK0081300
 OK,BLAINE ,011,HINTON POLICE DEPARTMENT,OK0081500
 OK,BRYAN ,013,HYDRO POLICE DEPARTMENT,OK0081600
 OK,ADAIR ,001,BU IND AFFAIRS LAW ENF ANADARKO AGCY ANADARKO,OKDI05100
 OK,ADAIR ,001,BU IND AFFAIRS DIV LAW ENF CONCHO AGCY CONCHO,OKDI05200
 OK,ADAIR ,001,CALUMET POLICE DEPARTMENT,OK0090300
 OK,ALFALFA ,003,CANADIAN COUNTY SHERIFF'S OFFICE,OK0090000
 OK,ATOKA ,005,EL RENO POLICE DEPARTMENT,OK0090100
 OK,BEAVER ,007,MUSTANG POLICE DEPARTMENT,OK0090500
 OK,BECKHAM ,009,PIEDMONT POLICE DEPARTMENT,OK0090600
 OK,BLAINE ,011,UNION CITY POLICE DEPARTMENT,OK0090800
 OK,BRYAN ,013,YUKON POLICE DEPARTMENT,OK0090200
 OK,ADAIR ,001,ARDMORE POLICE DEPARTMENT,OK0100100
 OK,ALFALFA ,003,CARTER COUNTY SHERIFF'S OFFICE,OK0100000
 OK,ATOKA ,005,HEALDTON POLICE DEPARTMENT,OK0101000
 OK,BEAVER ,007,LONE GROVE POLICE DEPARTMENT,OK0101100
 OK,BECKHAM ,009,WILSON POLICE DEPARTMENT,OK0101700
 OK,ADAIR ,001,CHEROKEE COUNTY SHERIFF'S OFFICE,OK0110000
 OK,ALFALFA ,003,HULBERT POLICE DEPARTMENT,OK0110500
 OK,ATOKA ,005,NORTHEASTERN STATE UNIVERSITY POLICE,OK0111000
 OK,BEAVER ,007,TAHLEQUAH POLICE DEPARTMENT,OK0110100
 OK,ADAIR ,001,CHEROKEE NATION TRIBAL MARSHAL SERVICE,OK0111200
 OK,ADAIR ,001,BOSWELL POLICE DEPARTMENT,OK0120300
 OK,ALFALFA ,003,CHOCTAW COUNTY SHERIFF'S OFFICE,OK0120000
 OK,ATOKA ,005,FORT TOWSON PD,OK0120500
 OK,BEAVER ,007,HUGO POLICE DEPT,OK0120100
 OK,BECKHAM ,009,SAWYER POLICE DEPARTMENT,OK0121500
 OK,ADAIR ,001,BOISE CITY POLICE DEPARTMENT,OK0130100
 OK,ALFALFA ,003,CIMARRON COUNTY SHERIFF'S OFFICE,OK0130000
 OK,ATOKA ,005,KEYES POLICE DEPARTMENT,OK0130500
 OK,ADAIR ,001,CLEVELAND COUNTY SHERIFF'S OFFICE,OK0140000
 OK,ALFALFA ,003,HALL PARK PD NORMAN,OK0140700
 OK,ATOKA ,005,LEXINGTON POLICE DEPARTMENT,OK0140300
 OK,BEAVER ,007,MOORE POLICE DEPARTMENT,OK0140100
 OK,BECKHAM ,009,NOBLE POLICE DEPARTMENT,OK0140400
 OK,BLAINE ,011,NORMAN POLICE DEPARTMENT,OK0140200
 OK,BRYAN ,013,NORMAN PUBLIC SCHOOLS SAFETY & SECURITYPARTMENT,OK0140800
 OK,BRYAN ,013,UNIVERSITY OF OKLAHOMA POLICE DEPARTMENT,OK0140500
 OK,ADAIR ,001,COAL COUNTY SHERIFF'S OFFICE,OK0150000
 OK,ALFALFA ,003,COALGATE POLICE DEPARTMENT,OK0150100
 OK,ADAIR ,001,CAMERON UNIVERSITY OFFICE OF PUBLIC SAFETY,OK0161500
 OK,ALFALFA ,003,COMANCHE COUNTY SHERIFF'S OFFICE,OK0160000
 OK,ATOKA ,005,FLETCHER POLICE DEPARTMENT,OK0160600
 OK,BEAVER ,007,LAWTON POLICE DEPARTMENT,OK0160100
 OK,BECKHAM ,009,MEDICINE PARK POLICE DEPARTMENT,OK0161000
 OK,ADAIR ,001,COMANCHE NATION TRIBAL POLICE,OKDI15000
 OK,ADAIR ,001,COTTON COUNTY SHERIFF'S OFFICE,OK0170000
 OK,ALFALFA ,003,TEMPLE PD,OK0170700
 OK,ATOKA ,005,WALTERS POLICE DEPARTMENT,OK0170100
 OK,ADAIR ,001,CRAIG COUNTY SHERIFF'S OFFICE,OK0180000
 OK,ALFALFA ,003,KETCHUM PD,OK0180600
 OK,ATOKA ,005,VINITA POLICE DEPARTMENT,OK0180100
 OK,ADAIR ,001,BRISTOW POLICE DEPARTMENT,OK0190100
 OK,ALFALFA ,003,CREEK COUNTY SHERIFF'S OFFICE,OK0190000
 OK,ATOKA ,005,DRUMRIGHT POLICE DEPARTMENT,OK0190200
 OK,BEAVER ,007,KELLYVILLE POLICE DEPARTMENT,OK0190600
 OK,BECKHAM ,009,KIEFER POLICE DEPARTMENT,OK0190700
 OK,BLAINE ,011,MANNFORD POLICE DEPARTMENT,OK0190800
 OK,BRYAN ,013,MOUNDS POLICE DEPARTMENT,OK0191000
 OK,BRYAN ,013,OILTON POLICE DEPARTMENT,OK0191100
 OK,CADDO ,015,SAPULPA POLICE DEPARTMENT,OK0190300
 OK,ADAIR ,001,CLINTON POLICE DEPARTMENT,OK0200100
 OK,ALFALFA ,003,CUSTER COUNTY SHERIFF'S OFFICE,OK0200000
 OK,ATOKA ,005,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY POLICE,OK0200900
 OK,BEAVER ,007,WEATHERFORD POLICE DEPARTMENT,OK0200200
 OK,ADAIR ,001,COLCORD POLICE DEPARTMENT,OK0210400
 OK,ALFALFA ,003,DELAWARE COUNTY SHERIFF'S OFFICE,OK0210000
 OK,ATOKA ,005,GROVE POLICE DEPARTMENT,OK0210700
 OK,BEAVER ,007,JAY POLICE DEPARTMENT,OK0210800
 OK,BECKHAM ,009,SANDUSKY PD COLCORD,OK0211400
 OK,BLAINE ,011,WEST SILOAM SPRINGS POLICE DEPT,OK0211600
 OK,ADAIR ,001,DEWEY COUNTY SHERIFF'S OFFICE,OK0220000
 OK,ALFALFA ,003,SEILING POLICE DEPARTMENT,OK0221100
 OK,ATOKA ,005,VICI POLICE DEPARTMENT,OK0221400
 OK,ADAIR ,001,ELLIS COUNTY SHERIFF'S OFFICE,OK0230000
 OK,ALFALFA ,003,SHATTUCK POLICE DEPARTMENT,OK0230700
 OK,ADAIR ,001,ENID POLICE DEPARTMENT,OK0240100
 OK,ALFALFA ,003,GARFIELD COUNTY SHERIFF'S OFFICE,OK0240000
 OK,ATOKA ,005,LAHOMA POLICE DEPT,OK0241500
 OK,BEAVER ,007,NORTH ENID POLICE DEPARTMENT,OK0241600
 OK,BECKHAM ,009,WAUKOMIS POLICE DEPARTMENT,OK0241700
 OK,ADAIR ,001,ELMORE CITY POLICE DEPARTMENT,OK0250500
 OK,ALFALFA ,003,GARVIN COUNTY SHERIFF'S OFFICE,OK0250000
 OK,ATOKA ,005,LINDSAY POLICE DEPARTMENT,OK0250100
 OK,BEAVER ,007,MAYSVILLE POLICE DEPARTMENT,OK0250900
 OK,BECKHAM ,009,PAOLI POLICE DEPARTMENT,OK0251000
 OK,BLAINE ,011,PAULS VALLEY POLICE DEPARTMENT,OK0250200
 OK,BRYAN ,013,STRATFORD POLICE DEPARTMENT,OK0251300
 OK,BRYAN ,013,WYNNEWOOD POLICE DEPARTMENT,OK0250300
 OK,ADAIR ,001,CHICKASHA POLICE DEPARTMENT,OK0260100
 OK,ALFALFA ,003,GRADY COUNTY SHERIFF'S OFFICE,OK0260000
 OK,ATOKA ,005,MINCO POLICE DEPARTMENT,OK0260900
 OK,BEAVER ,007,NINNEKAH POLICE DEPARTMENT,OK0261000
 OK,BECKHAM ,009,RUSH SPRINGS POLICE DEPARTMENT,OK0261300
 OK,BLAINE ,011,TUTTLE POLICE DEPARTMENT,OK0261500
 OK,ADAIR ,001,GRANT COUNTY SHERIFF'S OFFICE,OK0270000
 OK,ALFALFA ,003,LAMONT POLICE DEPARTMENT,OK0270400
 OK,ADAIR ,001,GRANITE POLICE DEPARTMENT,OK0280300
 OK,ALFALFA ,003,GREER COUNTY SHERIFF'S OFFICE,OK0280000
 OK,ATOKA ,005,MANGUM POLICE DEPARTMENT,OK0280100
 OK,ADAIR ,001,HARMON COUNTY SHERIFF'S OFFICE,OK0290000
 OK,ALFALFA ,003,HOLLIS POLICE DEPARTMENT,OK0290100
 OK,ADAIR ,001,BUFFALO PD,OK0300100
 OK,ALFALFA ,003,HARPER COUNTY SHERIFF'S OFFICE,OK0300000
 OK,ATOKA ,005,LAVERNE POLICE DEPARTMENT,OK0300200
 OK,ADAIR ,001,HASKELL COUNTY SHERIFF'S OFFICE,OK0310000
 OK,ALFALFA ,003,KEOTA POLICE DEPARTMENT,OK0310400
 OK,ATOKA ,005,MCCURTAIN POLICE DEPARTMENT,OK0310800
 OK,BEAVER ,007,STIGLER POLICE DEPARTMENT,OK0310100
 OK,ADAIR ,001,HOLDENVILLE POLICE DEPARTMENT,OK0320100
 OK,ALFALFA ,003,HUGHES COUNTY SHERIFF'S OFFICE,OK0320000
 OK,ATOKA ,005,WETUMKA POLICE DEPARTMENT,OK0320200
 OK,ADAIR ,001,ALTUS POLICE DEPARTMENT,OK0330100
 OK,ALFALFA ,003,JACKSON COUNTY SHERIFF'S OFFICE,OK0330000
 OK,ADAIR ,001,JEFFERSON COUNTY SHERIFF'S OFFICE,OK0340000
 OK,ALFALFA ,003,RINGLING POLICE DEPARTMENT,OK0340800
 OK,ATOKA ,005,WAURIKA POLICE DEPARTMENT,OK0341200
 OK,ADAIR ,001,JOHNSTON COUNTY SHERIFF'S OFFICE,OK0350000
 OK,ALFALFA ,003,MURRAY STATE COLLEGE CAMPUS PD TISHOMINGO,OK0351800
 OK,ATOKA ,005,TISHOMINGO POLICE DEPARTMENT,OK0350100
 OK,ADAIR ,001,BLACKWELL POLICE DEPARTMENT,OK0360100
 OK,ALFALFA ,003,KAW CITY POLICE DEPARTMENT,OK0361200
 OK,ATOKA ,005,KAY COUNTY SHERIFF'S OFFICE,OK0360000
 OK,BEAVER ,007,NEWKIRK POLICE DEPARTMENT,OK0360200
 OK,BECKHAM ,009,PONCA CITY POLICE DEPARTMENT,OK0360300
 OK,BLAINE ,011,TONKAWA POLICE DEPARTMENT,OK0360400
 OK,ADAIR ,001,KAW NATION TRIBAL POLICE,OK0361800
 OK,ALFALFA ,003,PONCA TRIBAL PD,OK0362000
 OK,ATOKA ,005,TONKAWA TRIBAL POLICE DEPARTMENT,OK0361900
 OK,ADAIR ,001,HENNESSEY POLICE DEPARTMENT,OK0370100
 OK,ALFALFA ,003,KINGFISHER COUNTY SHERIFF'S OFFICE,OK0370000
 OK,ATOKA ,005,KINGFISHER POLICE DEPARTMENT,OK0370200
 OK,BEAVER ,007,OKARCHE POLICE DEPARTMENT,OK0370700
 OK,ADAIR ,001,HOBART POLICE DEPARTMENT,OK0380100
 OK,ALFALFA ,003,KIOWA COUNTY SHERIFF'S OFFICE,OK0380000
 OK,ATOKA ,005,MOUNTAIN VIEW POLICE DEPARTMENT,OK0381400
 OK,BEAVER ,007,SNYDER POLICE DEPARTMENT,OK0381100
 OK,ADAIR ,001,LATIMER COUNTY SHERIFF'S OFFICE,OK0390000
 OK,ALFALFA ,003,WILBURTON POLICE DEPARTMENT,OK0390100
 OK,ADAIR ,001,ARKOMA POLICE DEPARTMENT,OK0400300
 OK,ALFALFA ,003,BOKOSHE POLICE DEPARTMENT,OK0400500
 OK,ATOKA ,005,HEAVENER POLICE DEPARTMENT,OK0401100
 OK,BEAVER ,007,HOWE POLICE DEPARTMENT,OK0401400
 OK,BECKHAM ,009,LEFLORE COUNTY SHERIFF'S OFFICE,OK0400000
 OK,BLAINE ,011,PANAMA POLICE DEPARTMENT,OK0402200
 OK,BRYAN ,013,POCOLA POLICE DEPARTMENT,OK0402300
 OK,BRYAN ,013,POTEAU POLICE DEPARTMENT,OK0400100
 OK,CADDO ,015,SHADY POINT POLICE DEPARTMENT,OK0402600
 OK,CADDO ,015,SPIRO POLICE DEPARTMENT,OK0402700
 OK,CANADIAN ,017,TALIHINA POLICE DEPARTMENT,OK0400200
 OK,CANADIAN ,017,WISTER POLICE DEPARTMENT,OK0403100
 OK,ADAIR ,001,AGRA POLICE DEPARTMENT,OK0410400
 OK,ALFALFA ,003,CARNEY POLICE DEPARTMENT,OK0410600
 OK,ATOKA ,005,CHANDLER POLICE DEPARTMENT,OK0410100
 OK,BEAVER ,007,DAVENPORT POLICE DEPARTMENT,OK0410700
 OK,BECKHAM ,009,LINCOLN COUNTY SHERIFF'S OFFICE,OK0410000
 OK,BLAINE ,011,MEEKER POLICE DEPARTMENT,OK0411100
 OK,BRYAN ,013,PRAGUE POLICE DEPARTMENT,OK0410200
 OK,BRYAN ,013,SPARKS PD,OK0411400
 OK,CADDO ,015,STROUD POLICE DEPARTMENT,OK0410300
 OK,CADDO ,015,TRYON POLICE DEPARTMENT,OK0411500
 OK,CANADIAN ,017,WELLSTON POLICE DEPARTMENT,OK0411700
 OK,ADAIR ,001,SAC AND FOX NATION TRIBAL POLICE DEPARTMENT,OK0411800
 OK,ADAIR ,001,COYLE POLICE DEPARTMENT,OK0420200
 OK,ALFALFA ,003,CRESCENT POLICE DEPARTMENT,OK0420300
 OK,ATOKA ,005,GUTHRIE POLICE DEPARTMENT,OK0420100
 OK,BEAVER ,007,LANGSTON POLICE DEPARTMENT,OK0420400
 OK,BECKHAM ,009,LOGAN COUNTY SHERIFF'S OFFICE,OK0420000
 OK,ADAIR ,001,LOVE COUNTY SHERIFF'S OFFICE,OK0430000
 OK,ALFALFA ,003,MARIETTA POLICE DEPARTMENT,OK0430100
 OK,ADAIR ,001,CLEO SPRINGS PD,OK0470600
 OK,ALFALFA ,003,FAIRVIEW POLICE DEPARTMENT,OK0470100
 OK,ATOKA ,005,MAJOR COUNTY SHERIFF'S OFFICE,OK0470000
 OK,ADAIR ,001,KINGSTON POLICE DEPARTMENT,OK0480300
 OK,ALFALFA ,003,MADILL POLICE DEPARTMENT,OK0480100
 OK,ATOKA ,005,MADILL PUBLIC SCHOOLS CAMPUS POLICE,OK0481100
 OK,BEAVER ,007,MARSHALL COUNTY SHERIFF'S OFFICE,OK0480000
 OK,ADAIR ,001,CHOUTEAU POLICE DEPARTMENT,OK0490100
 OK,ALFALFA ,003,GRAND RIVER DAM AUTHORITY POLICE DEPARTMENT,OK0491900
 OK,ATOKA ,005,LANGLEY POLICE DEPARTMENT,OK0490700
 OK,BEAVER ,007,LOCUST GROVE POLICE DEPARTMENT,OK0490800
 OK,BECKHAM ,009,MAYES COUNTY SHERIFF'S OFFICE,OK0490000
 OK,BLAINE ,011,PRYOR POLICE DEPARTMENT,OK0490200
 OK,BRYAN ,013,SALINA POLICE DEPARTMENT,OK0491500
 OK,BRYAN ,013,SPAVINAW POLICE DEPARTMENT,OK0491700
 OK,ADAIR ,001,BLANCHARD POLICE DEPARTMENT,OK0440100
 OK,ALFALFA ,003,DIBBLE POLICE DEPARTMENT,OK0440600
 OK,ATOKA ,005,MCCLAIN COUNTY SHERIFF'S OFFICE,OK0440000
 OK,BEAVER ,007,NEWCASTLE POLICE DEPARTMENT,OK0440800
 OK,BECKHAM ,009,PURCELL POLICE DEPARTMENT,OK0440200
 OK,BLAINE ,011,WASHINGTON POLICE DEPARTMENT,OK0441100
 OK,BRYAN ,013,WAYNE POLICE DEPARTMENT,OK0441200
 OK,ADAIR ,001,BROKEN BOW POLICE DEPARTMENT,OK0450100
 OK,ALFALFA ,003,IDABEL POLICE DEPARTMENT,OK0450200
 OK,ATOKA ,005,MCCURTAIN COUNTY SHERIFF'S OFFICE,OK0450000
 OK,BEAVER ,007,VALLIANT POLICE DEPARTMENT,OK0451600
 OK,BECKHAM ,009,WRIGHT CITY POLICE DEPARTMENT,OK0451800
 OK,ADAIR ,001,CHECOTAH POLICE DEPARTMENT,OK0460100
 OK,ALFALFA ,003,EUFAULA POLICE DEPARTMENT,OK0460200
 OK,ATOKA ,005,MCINTOSH COUNTY SHERIFF'S OFFICE,OK0460000
 OK,ADAIR ,001,DAVIS POLICE DEPARTMENT,OK0500200
 OK,ALFALFA ,003,MURRAY COUNTY SHERIFF'S OFFICE,OK0500000
 OK,ATOKA ,005,SULPHUR POLICE DEPARTMENT,OK0500100
 OK,ADAIR ,001,FORT GIBSON POLICE DEPARTMENT,OK0510700
 OK,ALFALFA ,003,HASKELL POLICE DEPARTMENT,OK0510800
 OK,ATOKA ,005,MUSKOGEE COUNTY SHERIFF'S OFFICE,OK0510000
 OK,BEAVER ,007,MUSKOGEE POLICE DEPARTMENT,OK0510100
 OK,BECKHAM ,009,PORUM POLICE DEPARTMENT,OK0511200
 OK,BLAINE ,011,WARNER POLICE DEPARTMENT,OK0511600
 OK,ADAIR ,001,MORRISON PD,OK0520700
 OK,ALFALFA ,003,NOBLE COUNTY SHERIFF'S OFFICE,OK0520000
 OK,ATOKA ,005,PERRY POLICE DEPARTMENT,OK0520100
 OK,ADAIR ,001,OTOE-MISSOURIA TRIBAL POLICE DEPARTMENT,OKDI05500
 OK,ADAIR ,001,NOWATA COUNTY SHERIFF'S OFFICE,OK0530000
 OK,ALFALFA ,003,NOWATA POLICE DEPARTMENT,OK0530100
 OK,ATOKA ,005,SOUTH COFFEYVILLE POLICE DEPARTMENT,OK0530800
 OK,ADAIR ,001,BOLEY POLICE DEPARTMENT,OK0540400
 OK,ALFALFA ,003,OKEMAH POLICE DEPARTMENT,OK0540100
 OK,ATOKA ,005,OKFUSKEE COUNTY SHERIFF'S OFFICE,OK0540000
 OK,BEAVER ,007,PADEN PD,OK0540800
 OK,BECKHAM ,009,WELEETKA POLICE DEPARTMENT,OK0540200
 OK,ADAIR ,001,BETHANY POLICE DEPARTMENT,OK0550100
 OK,ALFALFA ,003,CAPITOL PARK POLICE,OKOHP1700
 OK,ATOKA ,005,CHOCTAW POLICE DEPARTMENT,OK0551000
 OK,BEAVER ,007,DEL CITY POLICE DEPARTMENT,OK0550200
 OK,BECKHAM ,009,EDMOND POLICE DEPARTMENT,OK0550300
 OK,BLAINE ,011,FOREST PARK POLICE DEPARTMENT,OK0551600
 OK,BRYAN ,013,HARRAH POLICE DEPARTMENT,OK0551100
 OK,BRYAN ,013,JONES POLICE DEPARTMENT,OK0551200
 OK,CADDO ,015,LUTHER POLICE DEPARTMENT,OK0551300
 OK,CADDO ,015,MIDWEST CITY POLICE DEPARTMENT,OK0550400
 OK,CANADIAN ,017,NICHOLS HILLS POLICE DEPARTMENT,OK0550500
 OK,CANADIAN ,017,NICOMA PARK POLICE DEPARTMENT,OK0551400
 OK,CARTER ,019,OK CITY UNIVERSITY CAMPUS POLICE DEPARTMENT,OK0554300
 OK,CHEROKEE ,021,OKLAHOMA CITY POLICE DEPARTMENT,OK0550600
 OK,CHEROKEE ,021,OKLAHOMA COUNTY SHERIFF'S OFFICE,OK0550000
 OK,CHOCTAW ,023,PUTNAM CITY SCHOOLS CAMPUS POLICE DEPARTMENT,OK0552200
 OK,CIMARRON ,025,SPENCER POLICE DEPARTMENT,OK0551500
 OK,CLEVELAND ,027,THE VILLAGE POLICE DEPARTMENT,OK0550700
 OK,COAL ,029,UNIVERSITY HOSPITALS POLICE DEPARTMENT,OK0552400
 OK,COMANCHE ,031,UNIVERSITY OF CENTRAL OKLAHOMA POLICE,OK0551700
 OK,COMANCHE ,031,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER POLI,OK0551800
 OK,COTTON ,033,VALLEY BROOK POLICE DEPARTMENT,OK0552100
 OK,CRAIG ,035,WARR ACRES POLICE DEPARTMENT,OK0550800
 OK,CREEK ,037,WILL ROGERS APT PD OK CTY,OK0551900
 OK,ADAIR ,001,OKLAHOMA HIGHWAY PATROL,OKOHP0000
 OK,ADAIR ,001,BEGGS POLICE DEPARTMENT,OK0560400
 OK,ALFALFA ,003,DEWAR POLICE DEPARTMENT,OK0560600
 OK,ATOKA ,005,HENRYETTA POLICE DEPARTMENT,OK0560100
 OK,BEAVER ,007,MORRIS POLICE DEPARTMENT,OK0561100
 OK,BECKHAM ,009,OKLAHOMA STATE UNIVERSITY - OKMULGEE POLICE,OK0561600
 OK,BLAINE ,011,OKMULGEE COUNTY SHERIFF'S OFFICE,OK0560000
